pointx,pointy,valuex,valuey
143.0,150.0,-257.5,-233.4
227.0,194.0,-87.5,-233.4
320.0,246.0,87.5,-233.4
435.0,308.0,257.5,-233.4
307.0,117.0,-257.5,-58.4
500.0,206.0,87.5,-58.4
624.0,255.0,257.5,-58.4
788.0,188.0,257.5,116.6
658.0,141.0,87.5,116.6
547.0,102.0,-87.5,116.6
-93.89855072463764,138.8550724637681,-427.5,-408.4
59.0,106.0,-427.5,-233.4
211.8985507246377,73.14492753623188,-427.5,-58.4
-20.999999999999943,183.0,-257.5,-408.4
51.898550724637744,227.1449275362319,-87.5,-408.4
402.1014492753623,160.85507246376812,-87.5,-58.4
140.00000000000006,286.0,87.5,-408.4
816.0,76.0,87.5,291.6
246.0000000000001,361.0,257.5,-408.4
952.0,121.0,257.5,291.6
352.0000000000002,436.00000000000006,427.5,-408.4
550.0,370.0,427.5,-233.4
748.0,304.0,427.5,-58.4
918.0,235.0,427.5,116.6
1088.0,166.0,427.5,291.6
