Frame,pointx,pointy,X,Y
74,316,169,-92.51895397974265,-135.25925482528737
74,307,178,-74.65608653859654,-153.86037179614186
75,303,185,-59.01697591868512,-166.21946745066165
76,310,201,-14.706410615788213,-182.97404634815962
77,323,215,26.560807977662783,-192.65543079992017
78,338,226,59.5488150470912,-196.6233161987565
