Frame,pointx,pointy,X,Y
103,598,173,-70.39589089947786,-103.307333542825
104,637,191,-120.22593790464225,-110.01589596424029
105,680,213,-177.2716402852316,-112.75108759515743
106,704,231,-219.15198585833147,-106.00322208310497
107,741,253,-273.1594937520263,-104.1643608941335
