pointx,pointy,valuex,valuey
845.0,220.0,-257.5,-233.4
721.0,154.0,-87.5,-233.4
569.0,47.0,257.5,-233.4
683.0,244.0,-257.5,-58.4
563.0,178.0,-87.5,-58.4
379.0,57.0,257.5,-58.4
511.0,266.0,-257.5,116.6
394.0,186.0,-87.5,116.6
299.0,120.0,87.5,116.6
221.0,64.0,257.5,116.6
463.5863191225274,114.16947439842129,87.5,-58.4
633.6867719420866,97.10350163297382,87.5,-233.4
