pointx,pointy,valuex,valuey
845.0,221.0,-257.5,-233.4
719.0,155.0,-87.5,-233.4
684.0,251.0,-257.5,-58.4
565.0,182.0,-87.5,-58.4
378.0,63.0,257.5,-58.4
512.0,266.0,-257.5,116.6
395.0,187.0,-87.5,116.6
298.0,121.0,87.5,116.6
218.0,64.0,257.5,116.6
463.2280383111916,118.00149234068026,87.5,-58.4
1139.0,254.00000000000003,-427.5,-408.4
971.0,287.0,-427.5,-233.4
803.0,320.0,-427.5,-58.4
629.0,345.0,-427.5,116.6
455.0,370.0,-427.5,291.6
1006.0000000000001,191.00000000000003,-257.5,-408.4
340.0,281.0,-257.5,291.6
873.0000000000001,128.00000000000003,-87.5,-408.4
225.0,192.0,-87.5,291.6
132.7719616888084,123.99850765931974,87.5,291.6
58.0,65.0,257.5,291.6
138.0,7.0,427.5,116.6
-16.77196168880846,6.001492340680272,427.5,291.6
