Frame,pointx,pointy,X,Y
271,629,290,-313.68379726964724,40.902571849592185
272,662,291,-322.4997019622222,14.030435844460476
273,706,295,-342.0108436825122,-16.743157734866266
274,757,295,-357.9079958398433,-58.068915589900655
275,788,283,-346.7886020295497,-99.55632408154847
276,856,264,-337.1964274973203,-180.16573465588326
277,860,248,-309.0364143134249,-206.55715978418021
278,862,225,-266.7776540821412,-242.4336145625726
