Frame,pointx,pointy,X,Y
271,636,291,-316.90702156064884,36.161721981259994
273,757,304,-375.0024114260776,-45.645733158415275
275,842,304,-405.67671320130296,-112.72602045545307
276,891,289,-396.6252244746612,-171.78474341203844
277,908,275,-377.2475683307537,-205.07844392814093
278,922,257,-348.92956064057415,-242.6099827933734
