Frame,pointx,pointy,X,Y
121,587,172,-72.02279142207325,-93.65669173009036
122,603,188,-110.74453945654076,-83.40307426624007
124,654,224,-197.1260154663737,-72.90472174498292
125,679,246,-246.50200923394303,-61.487036938843865
126,707,264,-289.1749367167976,-58.88221818412655
