pointx,pointy,valuex,valuey
143.0,145.0,-257.5,-233.4
223.0,181.0,-87.5,-233.4
316.0,232.0,87.5,-233.4
434.0,303.0,257.5,-233.4
308.0,101.0,-257.5,-58.4
497.0,180.0,87.5,-58.4
622.0,236.0,257.5,-58.4
782.0,175.0,257.5,116.6
658.0,129.0,87.5,116.6
547.0,91.0,-87.5,116.6
392.99889561366166,136.50699913883932,-87.5,-58.4
