pointx,pointy,valuex,valuey
143.0,145.0,-257.5,-233.4
225.0,192.0,-87.5,-233.4
320.0,241.0,87.5,-233.4
434.0,304.0,257.5,-233.4
307.0,105.0,-257.5,-58.4
499.0,198.0,87.5,-58.4
618.0,242.0,257.5,-58.4
785.0,185.0,257.5,116.6
657.0,137.0,87.5,116.6
547.0,98.0,-87.5,116.6
-90.39130434782606,136.82608695652172,-427.5,-408.4
61.0,98.0,-427.5,-233.4
212.3913043478261,59.17391304347825,-427.5,-58.4
-20.999999999999943,185.0,-257.5,-408.4
48.39130434782618,233.17391304347828,-87.5,-408.4
401.6086956521739,150.82608695652175,-87.5,-58.4
141.00000000000006,284.0,87.5,-408.4
815.0,76.0,87.5,291.6
250.0000000000001,366.0,257.5,-408.4
952.0,128.0,257.5,291.6
359.0000000000002,448.00000000000006,427.5,-408.4
548.0,367.0,427.5,-233.4
737.0,286.0,427.5,-58.4
913.0,233.0,427.5,116.6
1089.0,180.0,427.5,291.6
