Frame,pointx,pointy,X,Y
247,668,266,313.07377301068794,-49.97123528726042
248,631,279,311.8856604470201,-85.9626884502373
249,570,298,310.1421387383516,-140.3710381486743
250,533,320,331.48889812057485,-185.47781471338342
