Frame,pointx,pointy,X,Y
293,676,221,246.21753781328445,5.341104826923739
294,626,251,267.5026537641835,-61.74078912201911
295,560,269,260.34884050529894,-116.72469491190559
296,521,279,256.26457628901665,-148.5989482426677
297,479,285,243.57776568792843,-181.77432372699687
298,449,288,233.16838873358793,-204.2131731969189
