pointx,pointy,valuex,valuey
191.0,363.0,0.0,0.0
283.0,384.0,175.0,0.0
388.0,409.0,350.0,0.0
633.0,463.0,700.0,0.0
729.0,426.0,700.0,175.0
606.0,403.0,525.0,175.0
487.0,380.0,350.0,175.0
387.0,304.0,0.0,350.0
467.0,270.0,0.0,525.0
560.0,285.0,175.0,525.0
659.0,305.0,350.0,525.0
768.0,318.0,525.0,525.0
885.0,338.0,700.0,525.0
810.0,382.0,700.0,350.0
690.0,363.0,525.0,350.0
293.0167401997481,334.9571099569946,0.0,175.0
507.6694239116913,435.97643575866175,525.0,0.0
476.7190711549455,323.2218967616889,175.0,350.0
383.7647126787921,355.98468271838846,175.0,175.0
577.8694507845496,343.5170856458518,350.0,350.0
-4.268767720704091,370.07046280439926,-175.0,-175.0
99.0,342.0,-175.0,0.0
202.2687677207041,313.92953719560074,-175.0,175.0
297.2809288450545,284.7781032383111,-175.0,350.0
374.0,255.0,-175.0,525.0
450.7190711549456,225.22189676168887,-175.0,700.0
88.98325980025191,391.0428900430054,0.0,-175.0
547.0,236.0,0.0,700.0
182.23528732120792,412.01531728161154,175.0,-175.0
643.2809288450545,246.77810323831108,175.0,700.0
289.0,438.0,350.0,-175.0
740.1305492154504,266.4829143541482,350.0,700.0
409.3388478233826,468.9528715173235,525.0,-175.0
846.0,273.0,525.0,700.0
537.0,500.0,700.0,-175.0
960.0,294.0,700.0,700.0
664.6611521766172,531.0471284826765,875.0,-175.0
758.3305760883087,490.0235642413383,875.0,0.0
852.0,449.0,875.0,175.0
930.0,401.0,875.0,350.0
1002.0,358.0,875.0,525.0
1074.0,315.0,875.0,700.0
