pointx,pointy,valuex,valuey
977.0,318.0,0.0,0.0
877.0,389.0,0.0,175.0
761.0,467.0,0.0,350.0
622.0,567.0,0.0,525.0
824.0,303.0,175.0,0.0
719.0,373.0,175.0,175.0
599.0,447.0,175.0,350.0
456.0,524.0,175.0,525.0
691.0,294.0,350.0,0.0
459.0,429.0,350.0,350.0
324.0,492.0,350.0,525.0
569.0,280.0,525.0,0.0
337.0,404.0,525.0,350.0
197.0,470.0,525.0,525.0
459.0,273.0,700.0,0.0
350.0,324.0,700.0,175.0
229.0,382.0,700.0,350.0
95.0,448.0,700.0,525.0
458.36474750913067,341.085811702581,525.0,175.0
580.3878687959477,358.02164957413834,350.0,175.0
1225.0,261.0,-175.0,-175.0
1130.0,333.0,-175.0,0.0
1035.0,405.0,-175.0,175.0
923.0,487.0,-175.0,350.0
788.0,610.0,-175.0,525.0
653.0,733.0,-175.0,700.0
1077.0,247.0,0.0,-175.0
483.0,667.0,0.0,700.0
929.0,233.0,175.0,-175.0
313.0,601.0,175.0,700.0
801.6121312040523,229.97835042586166,350.0,-175.0
189.0,555.0,350.0,700.0
679.6352524908693,218.914188297419,525.0,-175.0
57.0,536.0,525.0,700.0
568.0,222.0,700.0,-175.0
-39.0,514.0,700.0,700.0
456.36474750913067,225.08581170258094,875.0,-175.0
349.0,266.0,875.0,0.0
241.63525249086933,306.914188297419,875.0,175.0
121.0,360.0,875.0,350.0
-7.0,426.0,875.0,525.0
-135.0,492.0,875.0,700.0
