pointx,pointy,valuex,valuey
192.0,363.0,0.0,0.0
289.0,386.0,175.0,0.0
392.0,408.0,350.0,0.0
637.0,462.0,700.0,0.0
297.0,337.0,0.0,175.0
730.0,424.0,700.0,175.0
607.0,403.0,525.0,175.0
494.0,381.0,350.0,175.0
392.0,358.0,175.0,175.0
471.0,271.0,0.0,525.0
562.0,285.0,175.0,525.0
662.0,303.0,350.0,525.0
770.0,318.0,525.0,525.0
886.0,337.0,700.0,525.0
812.0,382.0,700.0,350.0
693.0,364.0,525.0,350.0
387.72558630337676,305.3807965954064,0.0,350.0
510.2312453886977,434.2844726032548,525.0,0.0
481.3335688796168,323.71682360878026,175.0,350.0
582.8350558317903,344.10654155251405,350.0,350.0
-12.0,364.0,-175.0,-175.0
95.0,340.0,-175.0,0.0
202.0,316.0,-175.0,175.0
294.1176037271367,287.0447695820326,-175.0,350.0
380.0,257.0,-175.0,525.0
465.8823962728634,226.9552304179674,-175.0,700.0
87.0,389.0,0.0,-175.0
554.2744136966232,236.61920340459358,0.0,700.0
186.0,414.0,175.0,-175.0
642.6664311203832,246.28317639121974,175.0,700.0
290.0,435.0,350.0,-175.0
741.1649441682097,261.89345844748595,350.0,700.0
413.4624907773954,465.5689452065096,525.0,-175.0
847.0,272.0,525.0,700.0
544.0,500.0,700.0,-175.0
960.0,292.0,700.0,700.0
674.5375092226045,534.4310547934904,875.0,-175.0
763.7687546113023,489.7155273967452,875.0,0.0
853.0,445.0,875.0,175.0
931.0,400.0,875.0,350.0
1002.0,356.0,875.0,525.0
1073.0,312.0,875.0,700.0
