pointx,pointy,valuex,valuey
194.0,363.0,0.0,0.0
288.0,384.0,175.0,0.0
394.0,410.0,350.0,0.0
637.0,462.0,700.0,0.0
607.0,404.0,525.0,175.0
693.0,363.0,525.0,350.0
770.0,318.0,525.0,525.0
813.0,384.0,700.0,350.0
888.0,338.0,700.0,525.0
469.0,270.0,0.0,525.0
562.0,285.0,175.0,525.0
659.0,304.0,350.0,525.0
378.00433975597775,300.9763130006344,0.0,350.0
286.1987540582621,332.171261291299,0.0,175.0
512.9453010730103,437.0261331211648,525.0,0.0
473.92371081040574,319.7342005329448,175.0,350.0
382.5989695237336,352.79368336950665,175.0,175.0
728.2597506208253,425.4678518508171,700.0,175.0
579.158600338327,341.3499915447007,350.0,350.0
490.483476028537,378.07088059266727,350.0,175.0
10.201461407209308,372.45116078690864,-175.0,-175.0
100.0,342.0,-175.0,0.0
189.7985385927907,311.54883921309136,-175.0,175.0
282.08496870154977,282.218425468324,-175.0,350.0
376.0,255.0,-175.0,525.0
469.91503129845023,227.78157453167603,-175.0,700.0
101.80124594173788,393.828738708701,0.0,-175.0
559.9956602440222,239.0236869993656,0.0,700.0
193.40103047626644,415.20631663049335,175.0,-175.0
650.0762891895943,250.2657994670552,175.0,700.0
297.51652397146296,441.92911940733273,350.0,-175.0
738.841399661673,266.6500084552993,350.0,700.0
418.8906021460207,470.05226624232967,525.0,-175.0
847.0,273.0,525.0,700.0
545.7402493791747,498.5321481491829,700.0,-175.0
963.0,292.0,700.0,700.0
672.5898966123286,527.0120300560362,875.0,-175.0
761.0546989269897,486.9738668788352,875.0,0.0
849.5195012416507,446.9357037016342,875.0,175.0
933.0,405.0,875.0,350.0
1006.0,358.0,875.0,525.0
1079.0,311.0,875.0,700.0
