Frame,pointx,pointy,X,Y
61,586,367,415.2795546502981,275.1301597237022
62,624,378,485.4044987778585,259.41359587447437
63,656,387,541.9011254739518,249.0332539498811
64,689,396,596.674075358403,239.5360444641826
65,724,404,647.3582279586111,234.45256879867355
66,761,416,711.1257008289454,218.73739679977447
67,789,422,755.1374789840836,216.92046147336188
