pointx,pointy,valuex,valuey
979.0,319.0,0.0,0.0
823.0,304.0,175.0,0.0
690.0,293.0,350.0,0.0
568.0,281.0,525.0,0.0
459.0,274.0,700.0,0.0
875.0,390.0,0.0,175.0
717.0,375.0,175.0,175.0
351.0,326.0,700.0,175.0
759.0,469.0,0.0,350.0
597.0,449.0,175.0,350.0
458.0,430.0,350.0,350.0
336.0,406.0,525.0,350.0
227.0,384.0,700.0,350.0
618.0,567.0,0.0,525.0
453.0,526.0,175.0,525.0
195.0,470.0,525.0,525.0
93.0,450.0,700.0,525.0
457.826728437134,342.5790929278378,525.0,175.0
312.8787364285112,495.8057251310843,350.0,525.0
579.2542889754072,359.43820517532123,350.0,175.0
