pointx,pointy,valuex,valuey
191.0,361.0,0.0,0.0
287.0,383.0,175.0,0.0
391.0,409.0,350.0,0.0
635.0,463.0,700.0,0.0
493.0,381.0,350.0,175.0
470.0,270.0,0.0,525.0
730.0,425.0,700.0,175.0
813.0,382.0,700.0,350.0
888.0,338.0,700.0,525.0
768.0,318.0,525.0,525.0
693.0,363.0,525.0,350.0
609.0,403.0,525.0,175.0
661.0,303.0,350.0,525.0
563.0,285.0,175.0,525.0
377.54474162796674,300.52126217705626,0.0,350.0
284.8394267838671,331.3541450554569,0.0,175.0
509.6038060758623,436.1543066469943,525.0,0.0
477.4563539461818,322.6021033047431,175.0,350.0
385.5102406557279,355.3726593728594,175.0,175.0
581.831721837628,343.70782476309233,350.0,350.0
5.831387087993676,370.6643692619456,-175.0,-175.0
95.0,339.0,-175.0,0.0
184.16861291200632,307.3356307380544,-175.0,175.0
277.63312930975167,278.44042104936943,-175.0,350.0
377.0,255.0,-175.0,525.0
476.36687069024856,231.55957895063057,-175.0,700.0
97.16057321613289,390.6458549445431,0.0,-175.0
562.4552583720333,239.47873782294374,0.0,700.0
188.4897593442721,410.6273406271406,175.0,-175.0
648.5436460538182,247.39789669525692,175.0,700.0
289.0,437.0,350.0,-175.0
740.168278162372,262.29217523690767,350.0,700.0
410.20761215172456,469.3086132939886,525.0,-175.0
843.0,273.0,525.0,700.0
540.0,501.0,700.0,-175.0
963.0,294.0,700.0,700.0
669.7923878482752,532.6913867060114,875.0,-175.0
760.3961939241377,489.8456933530057,875.0,0.0
851.0,447.0,875.0,175.0
933.0,401.0,875.0,350.0
1008.0,358.0,875.0,525.0
1083.0,315.0,875.0,700.0
