pointx,pointy,valuex,valuey
977.0,319.0,0.0,0.0
823.0,306.0,175.0,0.0
688.0,295.0,350.0,0.0
567.0,284.0,525.0,0.0
459.0,273.0,700.0,0.0
876.0,390.0,0.0,175.0
717.0,378.0,175.0,175.0
351.0,327.0,700.0,175.0
758.0,470.0,0.0,350.0
596.0,451.0,175.0,350.0
460.0,434.0,350.0,350.0
339.0,408.0,525.0,350.0
228.0,385.0,700.0,350.0
616.0,566.0,0.0,525.0
454.0,527.0,175.0,525.0
321.0,499.0,350.0,525.0
197.0,470.0,525.0,525.0
94.0,451.0,700.0,525.0
459.32385654991566,345.23777165823935,525.0,175.0
579.962663488518,363.0453392753385,350.0,175.0
1227.0,262.0,-175.0,-175.0
1131.0,332.0,-175.0,0.0
1035.0,402.0,-175.0,175.0
920.0,489.0,-175.0,350.0
778.0,605.0,-175.0,525.0
636.0,721.0,-175.0,700.0
1078.0,248.0,0.0,-175.0
474.0,662.0,0.0,700.0
929.0,234.0,175.0,-175.0
312.0,603.0,175.0,700.0
796.037336511482,226.9546607246615,350.0,-175.0
182.0,564.0,350.0,700.0
674.6761434500843,222.76222834176065,525.0,-175.0
55.0,532.0,525.0,700.0
567.0,219.0,700.0,-175.0
-40.0,517.0,700.0,700.0
459.3238565499157,215.23777165823935,875.0,-175.0
351.0,262.0,875.0,0.0
242.67614345008434,308.76222834176065,875.0,175.0
117.0,362.0,875.0,350.0
-9.0,432.0,875.0,525.0
-135.0,502.0,875.0,700.0
