pointx,pointy,valuex,valuey
190.0,360.0,0.0,0.0
283.0,379.0,175.0,0.0
387.0,405.0,350.0,0.0
505.0,428.0,525.0,0.0
632.0,460.0,700.0,0.0
292.0,326.0,0.0,175.0
388.0,349.0,175.0,175.0
488.0,372.0,350.0,175.0
605.0,393.0,525.0,175.0
728.0,414.0,700.0,175.0
810.0,371.0,700.0,350.0
690.0,354.0,525.0,350.0
384.0,296.0,0.0,350.0
885.0,337.0,700.0,525.0
768.0,314.0,525.0,525.0
660.0,299.0,350.0,525.0
468.0,269.0,0.0,525.0
561.5690818417984,283.9364015779845,175.0,525.0
478.4474050622799,316.36078674455234,175.0,350.0
579.4153341074792,335.7268807494911,350.0,350.0
-2.0,379.0,-175.0,-175.0
97.0,341.0,-175.0,0.0
196.0,303.0,-175.0,175.0
289.5525949377201,275.63921325544766,-175.0,350.0
374.4309181582016,254.0635984220155,-175.0,525.0
459.30924137868305,232.48798358858335,-175.0,700.0
88.0,394.0,0.0,-175.0
552.0,242.0,0.0,700.0
178.0,409.0,175.0,-175.0
644.6907586213168,251.51201641141665,175.0,700.0
286.0,438.0,350.0,-175.0
740.5846658925208,262.2731192505089,350.0,700.0
405.0,463.0,525.0,-175.0
846.0,274.0,525.0,700.0
536.0,506.0,700.0,-175.0
960.0,303.0,700.0,700.0
667.0,549.0,875.0,-175.0
759.0,492.0,875.0,0.0
851.0,435.0,875.0,175.0
930.0,388.0,875.0,350.0
1002.0,360.0,875.0,525.0
1074.0,332.0,875.0,700.0
