Frame,pointx,pointy,X,Y
70,560,385,446.39180003055435,189.12901007172132
71,601,391,500.4763858568478,193.6842073851412
72,646,397,561.4344687439079,202.30791713745447
73,685,403,615.5840846980002,206.96729279063976
74,725,413,677.8378520997398,196.88960835207942
75,781,411,731.928823309818,231.7322839752035
