pointx,pointy,valuex,valuey
978.0,324.0,0.0,0.0
879.0,410.0,0.0,175.0
765.0,486.0,0.0,350.0
624.0,569.0,0.0,525.0
824.0,311.0,175.0,0.0
721.0,391.0,175.0,175.0
603.0,464.0,175.0,350.0
460.0,532.0,175.0,525.0
692.0,301.0,350.0,0.0
465.0,444.0,350.0,350.0
327.0,502.0,350.0,525.0
569.0,287.0,525.0,0.0
341.0,420.0,525.0,350.0
199.0,475.0,525.0,525.0
459.0,279.0,700.0,0.0
233.0,399.0,700.0,350.0
95.0,452.0,700.0,525.0
461.7835578386678,356.2884913218826,525.0,175.0
352.37068834768866,340.98165524892806,700.0,175.0
583.6286134070715,373.4997403627187,350.0,175.0
1227.0,245.0,-175.0,-175.0
1132.0,337.0,-175.0,0.0
1037.0,429.0,-175.0,175.0
927.0,508.0,-175.0,350.0
788.0,606.0,-175.0,525.0
649.0,704.0,-175.0,700.0
1077.0,238.0,0.0,-175.0
483.0,652.0,0.0,700.0
927.0,231.0,175.0,-175.0
317.0,600.0,175.0,700.0
800.3713865929285,228.50025963728132,350.0,-175.0
189.0,560.0,350.0,700.0
676.2164421613322,217.7115086781174,525.0,-175.0
57.0,530.0,525.0,700.0
565.6293116523113,217.01834475107194,700.0,-175.0
-43.0,505.0,700.0,700.0
455.04218114329046,216.32518082402646,875.0,-175.0
349.0,271.0,875.0,0.0
242.95781885670954,325.67481917597354,875.0,175.0
125.0,378.0,875.0,350.0
-9.0,429.0,875.0,525.0
-143.0,480.0,875.0,700.0
