pointx,pointy,valuex,valuey
195.0,364.0,0.0,0.0
288.0,386.0,175.0,0.0
393.0,411.0,350.0,0.0
635.0,465.0,700.0,0.0
296.0,341.0,0.0,175.0
390.0,364.0,175.0,175.0
486.0,385.0,350.0,175.0
606.0,408.0,525.0,175.0
731.0,431.0,700.0,175.0
813.0,383.0,700.0,350.0
692.0,365.0,525.0,350.0
885.0,339.0,700.0,525.0
770.0,320.0,525.0,525.0
662.0,308.0,350.0,525.0
562.0,287.0,175.0,525.0
470.0,272.0,0.0,525.0
385.6817951197224,308.605196253355,0.0,350.0
510.345088882996,437.76891387553314,525.0,0.0
479.1143814636355,328.8468190490337,175.0,350.0
579.8890147283621,347.5682683621999,350.0,350.0
2.0,366.0,-175.0,-175.0
102.0,342.0,-175.0,0.0
202.0,318.0,-175.0,175.0
292.2492087758093,288.36357345767635,-175.0,350.0
378.0,257.0,-175.0,525.0
463.7507912241906,225.63642654232365,-175.0,700.0
94.0,387.0,0.0,-175.0
554.3182048802776,235.39480374664498,0.0,700.0
186.0,408.0,175.0,-175.0
644.8856185363645,245.15318095096632,175.0,700.0
300.0,437.0,350.0,-175.0
744.1109852716379,268.4317316378001,350.0,700.0
414.69017776599196,467.5378277510663,525.0,-175.0
848.0,275.0,525.0,700.0
539.0,499.0,700.0,-175.0
957.0,295.0,700.0,700.0
663.3098222340082,530.4621722489337,875.0,-175.0
759.6549111170041,492.23108612446686,875.0,0.0
856.0,454.0,875.0,175.0
934.0,401.0,875.0,350.0
1000.0,358.0,875.0,525.0
1066.0,315.0,875.0,700.0
