pointx,pointy,valuex,valuey
980.0,327.0,0.0,0.0
828.0,311.0,175.0,0.0
691.0,301.0,350.0,0.0
569.0,290.0,525.0,0.0
461.0,279.0,700.0,0.0
882.0,412.0,0.0,175.0
723.0,393.0,175.0,175.0
764.0,487.0,0.0,350.0
602.0,466.0,175.0,350.0
464.0,447.0,350.0,350.0
342.0,420.0,525.0,350.0
234.0,399.0,700.0,350.0
621.0,571.0,0.0,525.0
459.0,535.0,175.0,525.0
201.0,476.0,525.0,525.0
96.0,454.0,700.0,525.0
461.26634004695353,355.8980540014817,525.0,175.0
353.2991011328314,339.9976499045243,700.0,175.0
319.89973921216585,504.62775258878867,350.0,525.0
583.7329519610389,374.4872274733576,350.0,175.0
1223.0,255.0,-175.0,-175.0
1132.0,343.0,-175.0,0.0
1041.0,431.0,-175.0,175.0
926.0,508.0,-175.0,350.0
783.0,607.0,-175.0,525.0
640.0,706.0,-175.0,700.0
1078.0,242.0,0.0,-175.0
478.0,655.0,0.0,700.0
933.0,229.0,175.0,-175.0
316.0,604.0,175.0,700.0
798.2670480389611,227.51277252664238,350.0,-175.0
175.7994784243317,562.2555051775773,350.0,700.0
676.7336599530465,224.10194599851832,525.0,-175.0
60.0,532.0,525.0,700.0
568.7008988671686,218.00235009547572,700.0,-175.0
-42.0,509.0,700.0,700.0
460.6681377812906,211.90275419243312,875.0,-175.0
353.0,268.0,875.0,0.0
245.33186221870932,324.0972458075669,875.0,175.0
126.0,378.0,875.0,350.0
-9.0,432.0,875.0,525.0
-144.0,486.0,875.0,700.0
