pointx,pointy,valuex,valuey
192.0,362.0,0.0,0.0
290.0,384.0,175.0,0.0
394.0,408.0,350.0,0.0
635.0,462.0,700.0,0.0
732.0,425.0,700.0,175.0
609.0,401.0,525.0,175.0
492.0,380.0,350.0,175.0
390.0,358.0,175.0,175.0
292.0,335.0,0.0,175.0
813.0,382.0,700.0,350.0
692.0,362.0,525.0,350.0
385.0,305.0,0.0,350.0
469.0,271.0,0.0,525.0
887.0,337.0,700.0,525.0
769.0,318.0,525.0,525.0
561.0,285.0,175.0,525.0
659.0,303.0,350.0,525.0
511.2144505171913,434.34577776725007,525.0,0.0
479.0178129002456,324.0454667575891,175.0,350.0
580.6933694052559,343.2781297735825,350.0,350.0
-6.0,368.0,-175.0,-175.0
94.0,340.0,-175.0,0.0
194.0,312.0,-175.0,175.0
290.9821870997544,285.9545332424109,-175.0,350.0
377.0,257.0,-175.0,525.0
463.0178129002456,228.0454667575891,-175.0,700.0
92.0,389.0,0.0,-175.0
553.0,237.0,0.0,700.0
190.0,410.0,175.0,-175.0
642.9821870997544,245.9545332424109,175.0,700.0
296.0,436.0,350.0,-175.0
737.3066305947441,262.7218702264175,350.0,700.0
413.42890103438265,467.69155553450014,525.0,-175.0
846.0,274.0,525.0,700.0
538.0,499.0,700.0,-175.0
961.0,292.0,700.0,700.0
662.5710989656172,530.3084444654999,875.0,-175.0
758.7855494828086,489.65422223274993,875.0,0.0
855.0,449.0,875.0,175.0
934.0,402.0,875.0,350.0
1005.0,356.0,875.0,525.0
1076.0,310.0,875.0,700.0
