Frame,pointx,pointy,X,Y
68,563,395,293.1684312212014,264.8935956484696
69,506,418,316.020375779208,322.05235042105113
70,461,442,319.8129654904087,378.4711839494393
71,425,460,319.76461668854915,423.3918204483596
72,400,471,320.62476409080875,452.32118780432216
