Frame,pointx,pointy,X,Y
31,407,418,404.9923481261619,362.61121197309643
32,461,425,337.47650259807955,355.46057039832345
33,505,431,279.732543082432,355.2815248796855
34,530,432,251.08894352819846,352.2873124015031
