Frame,pointx,pointy,X,Y
41,1149,392,-461.2349042379236,491.2634221500349
42,1079,415,-426.0393205322756,535.4921396877073
43,1008,428,-387.56317948549133,565.2988289125752
44,925,439,-338.06745160396207,595.3658404389386
45,863,444,-299.3769652399589,614.0400633179396
46,815,448,-267.9939087481017,629.5522643925489
