Frame,pointx,pointy,X,Y
16,736,267,-68.45087418755728,336.30826729180785
16,758,269,-89.9034370132415,336.0812172450171
17,816,269,-142.08705345801764,326.2179720829639
18,849,267,-170.07540779051612,317.33380538699737
19,882,266,-198.40012586572828,310.54868504705405
20,913,262,-222.45923577087194,299.1249513484942
21,934,261,-239.47145054731465,294.7339979342579
22,969,257,-265.62691241170444,283.78174610405284
