Frame,pointx,pointy,X,Y
21,701,299,100.8680235620584,361.47058610753623
22,755,301,146.0794614680911,381.70514688549025
23,806,306,189.72861032906144,406.50600942570804
24,853,313,231.0824921923333,426.96748026928765
25,901,319,268.4810665720255,450.380705548404
26,950,326,307.26586830423906,471.9422187794761
27,1001,334,348.4184074002424,489.29609050022884
