Frame,pointx,pointy,X,Y
20,161,190,-439.62334849008175,104.70995178809824
21,133,203,-424.7338571875519,64.76811055147023
22,103,221,-402.04380149601616,17.086293608827855
23,87,237,-372.02764545648,-15.230915387649777
24,70,260,-324.7894345992602,-54.97525367810532
25,61,277,-287.82984190813994,-80.44800535125538
