Frame,pointx,pointy,X,Y
21,773,254,-104.05429237590218,318.57093714926816
22,816,263,-150.10416146659136,327.9128285028114
23,860,271,-196.3979310693291,336.9218975250209
24,907,279,-243.57890571531112,347.44674038137464
25,956,288,-288.7676686937749,360.2006647315918
26,1004,301,-331.46536849066257,377.7900672344645
27,1051,313,-370.66035693562884,392.14452937563055
28,1099,329,-410.1635976608759,410.87510799179216
