Frame,pointx,pointy,X,Y
18,986,444,-379.8795695706819,592.4910476197489
32,748,468,-227.99250644476191,673.5048625581344
32,572,477,-102.72772336370068,730.3279356091418
32,391,461,37.17183561363364,741.6780876189321
32,192,435,192.4359877322034,744.2526826194361
32,155,412,245.08474449046307,713.9158147946414
33,128,382,302.45667337301757,669.613202204884
35,113,354,349.553741018158,624.5603933878431
