pointx,pointy,valuex,valuey
277,356,0.0,0.0
439,460,250.0,0.0
707,384,250.0,250.0
933,488,500.0,250.0
1152,384,500.0,500.0
922,297,250.0,500.0
148,264,-250.0,0.0
49,200,-500.0,0.0
265,147,-500.0,250.0
384,219,-250.0,250.0
