Frame,pointx,pointy,X,Y
57,1219,354,-493.42279416143697,425.8400622311678
58,1178,384,-473.9204940271056,477.5337036632291
59,1121,408,-445.2421264711282,522.0508538778321
60,1070,426,-420.3244983257692,557.4668047671778
61,974,444,-368.0333571304301,601.6249004629099
62,906,457,-329.53604671903065,635.8808817010931
63,842,472,-295.18045353720527,673.978837369574
64,773,488,-257.4753588120567,716.0132799461109
65,710,494,-217.7256904245697,740.7306893045293
