Frame,pointx,pointy,X,Y
49,868,470,-312.8896882874777,655.0148066243457
50,932,461,-350.00437194386797,629.0072872213117
51,1007,445,-392.5042929879863,591.5860486941954
52,1066,431,-423.3640055047494,561.5054000435657
53,1133,414,-458.2552833080814,526.4641594798189
54,1175,388,-476.6952277084943,481.9178738933993
55,1212,362,-493.6814017579057,437.5269907549753
56,1234,337,-501.7737593060942,397.46324038500427
