Frame,pointx,pointy,X,Y
8,754,302,155.88952075337036,372.12222352483224
9,794,309,195.86850033478729,386.16797649561585
10,848,318,244.30148737511442,407.7218253488329
11,899,327,285.6590761379335,430.0537639267473
12,945,333,319.5949492327864,452.4473902895331
