Frame,pointx,pointy,X,Y
10,651,262,-2.684475213904546,350.96302325302247
11,559,304,37.350543887701036,434.89397433015415
12,517,325,52.52023893824378,480.2362016058626
13,497,334,60.691811749341994,500.0982376386539
14,455,350,80.44973809783129,537.353025890884
15,427,362,91.7546611435753,565.116178046142
16,383,389,97.25515470922684,622.0385862344738
17,356,406,99.54627104635196,657.9126461947965
