Frame,pointx,pointy,X,Y
20,658,246,1.2936178950305446,328.1890655678726
21,506,249,125.84074959940462,349.9240397191305
22,453,255,167.9620085915916,368.64323785368117
23,400,264,204.13634435477465,396.270566324516
24,350,273,234.03475939262916,424.5531654197365
25,301,276,270.3852026622758,445.4019992842159
26,246,283,309.2596087176491,475.2960503541111
27,207,289,336.65331225037244,495.88354347231353
