Frame,pointx,pointy,X,Y
5,662,258,5.187345533087172,332.12783967635187
6,721,268,-56.13814479742316,341.159794466297
7,769,274,-104.16818469392793,343.47212269646735
8,822,283,-158.15429192231267,350.4749407257627
9,864,299,-205.83677926084926,371.8649759998969
10,903,312,-246.12617409968263,388.69310849044854
11,942,335,-288.8574921648131,422.72428216246766
12,973,350,-318.6837801109323,443.5236409932627
