Frame,pointx,pointy,X,Y
9,628,282,-0.6823875163507014,389.30937380157525
10,718,272,-71.33129205919735,358.6967166289469
11,776,276,-125.69168069885376,354.6026328587253
12,823,282,-170.88039858890687,356.39861895890965
13,880,287,-222.25340401271575,356.2054272174035
14,936,291,-269.1363980827945,358.2063563840003
15,992,292,-311.6881609481012,355.5421929908508
16,1055,290,-357.88833812413077,345.87875267826365
17,1112,292,-400.5858824806928,342.21251940614275
