Frame,pointx,pointy,X,Y
81,833,193,-9.374930044762607,577.7620454916228
82,797,217,9.148124585559762,531.268088618705
85,731,260,44.440377636195244,428.0021798419745
85,721,270,56.55966049108569,407.338409833185
86,695,289,75.01488798310785,363.27136642265344
87,673,301,83.20179216559214,331.7800575159271
88,637,323,101.84417766547992,278.548264772463
89,606,339,113.18849707588896,238.29939213228715
90,566,358,125.27992707782357,190.88632720648053
